Employee_ID,Gender,Age,Performance_Score,,
1247,Male,27,1,,
1248,Male,49,3,,
1249,Female,55,4,,
1250,Female,24,2,,
1251,Male,57,3,,
1252,Male,25,2,,
1253,Male,59,3,,
1254,Female,34,1,,
1255,Male,53,1,,
1256,Male,24,2,,
1257,Female,41,4,,
1258,Male,28,3,,
1259,Female,48,3,,
1260,Male,43,5,,
1261,Female,51,1,,
1262,Male,46,4,,
1263,Male,24,3,,
1264,Male,31,4,,
1265,Male,47,5,,
1266,Male,48,1,,
1267,Male,50,4,,
1268,Female,51,2,,
1269,Female,38,3,,
1270,Female,43,1,,
1271,Female,58,4,,
1272,Female,39,4,,
1273,Other,34,5,,
1274,Female,54,2,,
1275,Male,42,2,,
1276,Male,56,4,,
1277,Other,26,2,,
1278,Male,31,3,,
1279,Female,46,1,,
1280,Male,43,4,,
1281,Male,37,5,,
1282,Male,31,1,,
1283,Male,29,3,,
1284,Female,23,3,,
1285,Male,60,1,,
1286,Male,29,3,,
1287,Female,30,3,,
1288,Male,41,2,,
1289,Female,23,5,,
1290,Female,41,4,,
1291,Male,26,1,,
1292,Male,48,3,,
1293,Other,24,3,,
1294,Male,44,3,,
1295,Male,45,1,,
1296,Female,55,2,,
1297,Male,34,4,,
1298,Female,44,4,,
1299,Male,48,4,,
1300,Other,33,1,,
1301,Female,33,4,,
1302,Male,58,5,,
1303,Male,33,2,,
1304,Female,32,4,,
1305,Male,34,5,,
1306,Male,43,2,,
1307,Female,31,1,,
1308,Male,35,4,,
1309,Female,29,5,,
1310,Female,23,4,,
1311,Female,59,4,,
1312,Male,39,2,,
1313,Male,47,3,,
1314,Male,41,5,,
1315,Female,42,2,,
1316,Female,22,2,,
1317,Female,27,5,,
1318,Male,58,2,,
1319,Other,24,2,,
1320,Female,34,2,,
1321,Male,39,3,,
1322,Female,29,1,,
1323,Male,42,5,,
1324,Male,46,2,,
1325,Male,28,5,,
1326,Female,37,2,,
1327,Male,54,1,,
1328,Male,58,1,,
1329,Female,35,2,,
1330,Male,39,1,,
1331,Female,52,5,,
1332,Male,45,1,,
1333,Male,32,2,,
1334,Female,44,5,,
1335,Male,25,5,,
1336,Female,56,4,,
1337,Male,31,3,,
1338,Male,56,5,,
1339,Other,42,1,,
1340,Male,46,4,,
1341,Female,46,5,,
1342,Male,29,3,,
1343,Male,45,3,,
1344,Female,49,1,,
1345,Male,28,1,,
1346,Female,53,3,,
1347,Male,28,4,,
1348,Male,28,1,,
1349,Female,57,5,,
1350,Female,52,2,,
1351,Female,54,4,,
1352,Female,39,3,,
1353,Male,60,2,,
1354,Female,36,3,,
1355,Male,38,1,,
1356,Male,56,5,,
1357,Female,35,4,,
1358,Female,31,4,,
1359,Female,58,5,,
1360,Male,60,2,,
1361,Female,52,3,,
1362,Female,45,5,,
1363,Male,37,4,,
1364,Female,50,2,,
1365,Female,41,1,,
1366,Male,28,4,,
1367,Male,40,1,,
1368,Female,46,2,,
1369,Female,37,4,,
1370,Female,27,4,,
1371,Male,25,2,,
1372,Female,42,4,,
1373,Female,56,2,,
1374,Female,29,3,,
1375,Female,53,3,,
1376,Female,37,3,,
1377,Female,45,2,,
1378,Female,45,2,,
1379,Male,30,3,,
1380,Male,45,1,,
1381,Male,38,4,,
1382,Female,44,5,,
1383,Male,22,2,,
1384,Female,49,5,,
1385,Female,44,5,,
1386,Male,24,3,,
1387,Male,28,5,,
1388,Female,53,3,,
1389,Female,50,1,,
1390,Female,54,2,,
1391,Male,23,5,,
1392,Male,27,5,,
1393,Female,33,1,,
1394,Male,57,1,,
1395,Male,37,5,,
1396,Male,28,5,,
1397,Male,43,4,,
1398,Male,23,1,,
1399,Female,52,1,,
1400,Male,53,2,,
1401,Male,39,5,,
1402,Female,48,4,,
1403,Male,27,1,,
1404,Male,47,3,,
1405,Male,41,5,,
1406,Female,46,5,,
1407,Female,43,3,,
1408,Male,26,2,,
1409,Male,31,3,,
1410,Other,26,2,,
1411,Male,44,5,,
1412,Female,42,3,,
1413,Other,53,3,,
1414,Other,47,4,,
1415,Male,48,1,,
1416,Female,24,4,,
1417,Female,57,3,,
1418,Female,23,2,,
1419,Female,33,1,,
1420,Male,29,1,,
1421,Male,38,2,,
1422,Female,44,4,,
1423,Female,46,2,,
1424,Male,27,2,,
1425,Male,46,1,,
1426,Female,36,3,,
1427,Female,41,3,,
1428,Male,43,5,,
1429,Female,26,2,,
1430,Female,25,3,,
1431,Male,44,1,,
1432,Female,29,1,,
1433,Female,58,2,,
1434,Female,26,2,,
1435,Female,45,4,,
1436,Female,53,3,,
1437,Female,37,4,,
1438,Female,60,3,,
1439,Male,53,2,,
1440,Male,40,2,,
1441,Female,43,3,,
1442,Female,52,1,,
1443,Female,52,3,,
1444,Male,45,5,,
1445,Female,54,1,,
1446,Male,33,1,,
1447,Female,56,3,,
1448,Female,28,1,,
1449,Female,56,1,,
1450,Male,30,1,,
1451,Female,48,3,,
1452,Other,51,3,,
1453,Female,31,1,,
1454,Male,47,5,,
1455,Male,39,2,,
1456,Female,35,5,,
1457,Female,24,5,,
1458,Female,55,1,,
1459,Female,30,3,,
1460,Female,37,2,,
1461,Male,29,3,,
1462,Female,24,1,,
1463,Male,42,5,,
1464,Male,53,5,,
1465,Female,50,2,,
1466,Other,55,5,,
1467,Male,45,1,,
1468,Male,60,3,,
1469,Male,36,3,,
1470,Female,25,5,,
1471,Female,44,1,,
1472,Female,36,4,,
1473,Male,53,5,,
1474,Male,58,3,,
1475,Male,54,2,,
1476,Male,57,4,,
1477,Male,55,1,,
1478,Male,29,1,,
1479,Male,43,4,,
1480,Female,44,5,,
1481,Female,23,5,,
1482,Male,38,4,,
1483,Female,56,4,,
1484,Female,24,3,,
1485,Female,41,2,,
1486,Male,42,1,,
1487,Female,48,3,,
1488,Female,29,4,,
1489,Female,56,5,,
1490,Female,44,3,,
1491,Female,36,3,,
1492,Male,43,3,,
1493,Male,49,3,,
1494,Female,54,3,,
1495,Female,43,4,,
1496,Female,29,1,,
1497,Male,46,5,,
1498,Male,46,2,,
1499,Male,52,5,,
1500,Female,54,2,,
1501,Female,40,5,,
1502,Male,32,3,,
1503,Male,26,4,,
1504,Male,27,5,,
1505,Female,50,3,,
1506,Male,43,3,,
1507,Male,35,1,,
1508,Female,24,3,,
1509,Female,47,1,,
1510,Male,57,1,,
1511,Male,44,5,,
1512,Female,28,4,,
1513,Female,51,5,,
1514,Male,32,2,,
1515,Female,55,2,,
1516,Male,52,1,,
1517,Female,48,5,,
1518,Male,27,2,,
1519,Male,29,3,,
1520,Other,26,2,,
1521,Female,24,5,,
1522,Male,40,3,,
1523,Male,22,3,,
1524,Female,24,2,,
1525,Female,23,4,,
1526,Female,47,1,,
1527,Male,22,2,,
1528,Male,60,4,,
1529,Female,24,5,,
1530,Male,46,2,,
1531,Male,35,4,,
1532,Male,34,4,,
1533,Male,42,5,,
1534,Male,57,5,,
1535,Female,25,3,,
1536,Male,43,5,,
1537,Male,57,5,,
1538,Male,56,2,,
1539,Female,24,1,,
1540,Male,44,3,,
1541,Female,23,4,,
1542,Male,23,3,,
1543,Male,38,2,,
1544,Male,40,1,,
1545,Female,24,1,,
1546,Male,42,4,,
1547,Male,41,5,,
1548,Male,58,3,,
1549,Male,25,3,,
1550,Male,48,1,,
1551,Male,60,3,,
1552,Male,25,2,,
1553,Female,22,2,,
1554,Female,41,4,,
1555,Female,50,1,,
1556,Female,46,4,,
1557,Male,27,5,,
1558,Male,53,4,,
1559,Female,28,5,,
1560,Female,28,1,,
1561,Female,32,5,,
1562,Female,30,2,,
1563,Female,37,3,,
1564,Male,22,4,,
1565,Male,23,5,,
1566,Male,57,4,,
1567,Female,57,2,,
1568,Male,32,5,,
1569,Other,22,2,,
1570,Female,35,1,,
1571,Female,25,4,,
1572,Male,55,4,,
1573,Female,27,5,,
1574,Female,33,3,,
1575,Female,24,2,,
1576,Male,47,3,,
1577,Female,45,5,,
1578,Female,44,3,,
1579,Female,53,3,,
1580,Female,31,5,,
1581,Female,31,2,,
1582,Female,31,3,,
1583,Male,44,2,,
1584,Female,33,3,,
1585,Male,55,5,,
1586,Male,39,1,,
1587,Male,23,1,,
1588,Male,27,5,,
1589,Male,41,5,,
1590,Male,33,4,,
1591,Male,26,1,,
1592,Female,22,1,,
1593,Female,45,1,,
1594,Female,42,4,,
1595,Male,27,1,,
1596,Female,48,4,,
1597,Male,57,1,,
1598,Female,36,3,,
1599,Female,51,4,,
1600,Male,39,2,,
1601,Female,50,5,,
1602,Female,24,5,,
1603,Other,31,1,,
1604,Male,47,3,,
1605,Male,51,4,,
1606,Male,42,1,,
1607,Female,23,3,,
1608,Male,30,5,,
1609,Male,30,1,,
1610,Male,59,3,,
1611,Male,37,1,,
1612,Male,39,3,,
1613,Male,52,4,,
1614,Male,58,1,,
1615,Male,42,3,,
1616,Male,53,1,,
1617,Female,26,1,,
1618,Male,27,3,,
1619,Female,51,3,,
1620,Female,55,4,,
1621,Other,50,4,,
1622,Female,34,5,,
1623,Male,31,1,,
1624,Male,39,5,,
1625,Male,27,3,,
1626,Female,28,5,,
1627,Female,50,1,,
1628,Female,44,5,,
1629,Female,54,1,,
1630,Male,34,4,,
1631,Male,34,3,,
1632,Other,44,5,,
1633,Male,37,1,,
1634,Female,29,4,,
1635,Male,24,5,,
1636,Male,38,4,,
1637,Male,39,3,,
1638,Male,22,1,,
1639,Male,43,3,,
1640,Female,36,1,,
1641,Male,57,2,,
1642,Female,55,3,,
1643,Male,42,1,,
1644,Male,36,4,,
1645,Female,29,1,,
1646,Male,51,4,,
1647,Male,48,5,,
1648,Female,35,4,,
1649,Male,35,2,,
1650,Male,48,3,,
1651,Male,32,4,,
1652,Female,24,3,,
1653,Female,42,1,,
1654,Female,39,3,,
1655,Male,50,1,,
1656,Male,49,3,,
1657,Male,37,2,,
1658,Male,33,2,,
1659,Female,49,4,,
1660,Female,44,1,,
1661,Female,51,4,,
1662,Male,52,4,,
1663,Female,30,3,,
1664,Male,35,1,,
1665,Male,35,4,,
1666,Male,56,4,,
1667,Female,41,2,,
1668,Male,52,3,,
1669,Male,40,4,,
1670,Female,59,1,,
1671,Female,40,1,,
1672,Female,27,2,,
1673,Female,57,2,,
1674,Female,23,4,,
1675,Male,36,5,,
1676,Female,47,4,,
1677,Female,59,2,,
1678,Male,45,5,,
1679,Female,26,4,,
1680,Female,27,5,,
1681,Female,42,2,,
1682,Male,27,1,,
1683,Male,42,1,,
1684,Female,27,4,,
1685,Female,32,2,,
1686,Other,59,2,,
1687,Female,59,4,,
1688,Female,48,4,,
1689,Female,26,2,,
1690,Female,40,2,,
1691,Other,39,1,,
1692,Female,27,2,,
1693,Male,38,4,,
1694,Male,60,3,,
1695,Female,38,2,,
1696,Female,51,3,,
1697,Female,37,2,,
1698,Male,34,2,,
1699,Female,37,5,,
1700,Female,50,3,,
1701,Female,59,3,,
1702,Male,30,4,,
1703,Male,23,3,,
1704,Male,34,4,,
1705,Male,53,1,,
1706,Male,31,1,,
1707,Female,55,2,,
1708,Female,55,3,,
1709,Female,31,5,,
1710,Female,37,5,,
1711,Male,23,2,,
1712,Male,22,2,,
1713,Female,37,3,,
1714,Male,53,1,,
1715,Male,29,5,,
1716,Female,51,4,,
1717,Female,51,4,,
1718,Female,31,5,,
1719,Male,48,4,,
1720,Female,40,5,,
1721,Male,34,3,,
1722,Female,44,2,,
1723,Male,40,3,,
1724,Female,41,3,,
1725,Female,51,1,,
1726,Male,52,5,,
1727,Male,26,3,,
1728,Female,50,1,,
1729,Female,39,2,,
1730,Female,50,1,,
1731,Female,56,3,,
1732,Male,46,1,,
1733,Other,47,3,,
1734,Male,59,1,,
1735,Male,55,4,,
1736,Male,52,2,,
1737,Female,39,3,,
1738,Female,39,5,,
1739,Male,31,2,,
1740,Male,30,3,,
1741,Female,28,1,,
1742,Female,40,5,,
1743,Male,43,3,,
1744,Male,29,2,,
1745,Male,30,5,,
1746,Male,33,1,,
1747,Other,36,2,,
1748,Female,34,3,,
1749,Female,58,5,,
1750,Male,27,4,,
1751,Female,49,2,,
1752,Male,37,3,,
1753,Male,40,1,,
1754,Male,60,1,,
1755,Male,51,2,,
1756,Female,58,5,,
1757,Male,58,4,,
1758,Female,59,1,,
1759,Female,47,3,,
1760,Male,60,2,,
1761,Male,28,3,,
1762,Male,39,3,,
1763,Male,35,2,,
1764,Male,53,2,,
1765,Female,37,5,,
1766,Female,60,2,,
1767,Female,25,3,,
1768,Male,26,3,,
1769,Male,51,2,,
1770,Female,39,2,,
1771,Female,49,4,,
1772,Female,30,4,,
1773,Male,26,4,,
1774,Male,45,1,,
1775,Female,39,3,,
1776,Female,45,1,,
1777,Male,46,2,,
1778,Female,59,1,,
1779,Other,52,4,,
1780,Male,42,5,,
1781,Male,31,5,,
1782,Male,25,2,,
1783,Female,40,5,,
1784,Male,59,3,,
1785,Female,36,2,,
1786,Male,40,4,,
1787,Male,58,2,,
1788,Male,59,5,,
1789,Female,31,4,,
1790,Female,52,1,,
1791,Female,42,3,,
1792,Male,60,5,,
1793,Male,35,1,,
1794,Female,24,3,,
1795,Other,28,4,,
1796,Female,40,4,,
1797,Female,36,5,,
1798,Male,54,2,,
1799,Male,39,4,,
1800,Female,34,2,,
1801,Male,51,4,,
1802,Female,24,4,,
1803,Female,46,5,,
1804,Male,56,3,,
1805,Male,39,3,,
1806,Female,28,5,,
1807,Male,44,5,,
1808,Female,59,3,,
1809,Male,23,5,,
1810,Female,39,1,,
1811,Male,57,3,,
1812,Male,42,5,,
1813,Female,44,1,,
1814,Female,36,2,,
1815,Female,49,1,,
1816,Female,33,5,,
1817,Male,40,5,,
1818,Female,27,1,,
1819,Male,45,2,,
1820,Male,27,1,,
1821,Male,32,1,,
1822,Male,45,5,,
1823,Female,25,3,,
1824,Female,31,3,,
1825,Female,60,1,,
1826,Female,36,2,,
1827,Male,43,3,,
1828,Male,57,1,,
1829,Female,35,4,,
1830,Female,36,4,,
1831,Female,48,4,,
1832,Female,24,4,,
1833,Female,59,1,,
1834,Male,33,5,,
1835,Male,44,1,,
1836,Female,54,5,,
1837,Male,52,3,,
1838,Female,54,2,,
1839,Male,48,5,,
1840,Female,36,2,,
1841,Male,48,4,,
1842,Male,46,4,,
1843,Male,45,2,,
1844,Other,58,5,,
1845,Female,22,1,,
1846,Male,26,3,,
1847,Male,48,2,,
1848,Female,59,4,,
1849,Female,26,1,,
1850,Male,54,5,,
1851,Other,49,1,,
1852,Female,52,4,,
1853,Male,23,1,,
1854,Female,50,1,,
1855,Female,29,4,,
1856,Female,53,2,,
1857,Male,40,2,,
1858,Female,49,2,,
1859,Male,30,1,,
1860,Female,30,3,,
1861,Male,30,3,,
1862,Female,25,3,,
1863,Male,26,5,,
1864,Male,42,3,,
1865,Female,54,5,,
1866,Male,48,4,,
1867,Male,25,2,,
1868,Female,48,5,,
1869,Female,44,1,,
1870,Female,53,3,,
1871,Female,44,1,,
1872,Female,38,3,,
1873,Female,52,3,,
1874,Female,31,5,,
1875,Female,49,5,,
1876,Male,22,2,,
1877,Male,42,3,,
1878,Male,52,2,,
1879,Male,55,4,,
1880,Female,41,2,,
1881,Male,39,5,,
1882,Male,45,5,,
1883,Male,55,1,,
1884,Female,52,4,,
1885,Male,22,2,,
1886,Female,56,5,,
1887,Male,56,5,,
1888,Other,35,3,,
1889,Female,29,2,,
1890,Male,55,2,,
1891,Female,25,1,,
1892,Other,33,5,,
1893,Male,50,3,,
1894,Male,56,3,,
1895,Other,51,1,,
1896,Female,28,2,,
1897,Female,32,5,,
1898,Male,45,1,,
1899,Male,47,5,,
1900,Female,42,5,,
1901,Female,40,3,,
1902,Male,50,2,,
1903,Female,33,5,,
1904,Male,45,5,,
1905,Female,30,1,,
1906,Female,46,4,,
1907,Female,39,3,,
1908,Female,44,2,,
1909,Female,32,4,,
1910,Female,43,1,,
1911,Male,54,5,,
1912,Male,35,5,,
1913,Male,24,4,,
1914,Female,37,3,,
1915,Male,43,5,,
1916,Female,42,1,,
1917,Female,31,3,,
1918,Male,58,3,,
1919,Female,38,5,,
1920,Male,50,1,,
1921,Male,41,2,,
1922,Other,27,5,,
1923,Female,49,4,,
1924,Female,35,2,,
1925,Female,40,3,,
1926,Male,30,2,,
1927,Female,57,2,,
1928,Male,28,2,,
1929,Male,31,1,,
1930,Other,22,1,,
1931,Female,28,5,,
1932,Female,42,3,,
1933,Male,35,5,,
1934,Male,51,2,,
1935,Male,32,5,,
1936,Female,35,1,,
1937,Female,33,2,,
1938,Male,50,1,,
1939,Other,51,4,,
1940,Male,59,2,,
1941,Female,52,5,,
1942,Female,22,4,,
1943,Female,39,3,,
1944,Male,44,3,,
1945,Male,51,3,,
1946,Male,29,2,,
1947,Female,47,5,,
1948,Female,30,1,,
1949,Male,44,2,,
1950,Female,34,5,,
1951,Female,35,4,,
1952,Male,52,5,,
1953,Female,37,4,,
1954,Male,48,3,,
1955,Male,55,2,,
1956,Male,43,2,,
1957,Female,25,1,,
1958,Male,43,4,,
1959,Female,46,3,,
1960,Female,39,1,,
1961,Male,51,2,,
1962,Female,33,2,,
1963,Male,52,1,,
1964,Male,43,3,,
1965,Female,33,5,,
1966,Male,35,5,,
1967,Male,55,1,,
1968,Male,23,2,,
1969,Male,49,3,,
1970,Female,35,4,,
1971,Female,31,4,,
1972,Male,52,1,,
1973,Female,43,4,,
1974,Female,45,4,,
1975,Female,30,2,,
1976,Male,43,4,,
1977,Female,55,1,,
1978,Male,42,1,,
1979,Female,53,4,,
1980,Female,25,1,,
1981,Female,52,4,,
1982,Male,33,5,,
1983,Female,56,5,,
1984,Female,28,5,,
1985,Male,49,5,,
1986,Female,49,5,,
1987,Male,28,3,,
1988,Female,24,4,,
1989,Male,43,1,,
1990,Male,45,1,,
1991,Male,38,4,,
1992,Female,26,2,,
1993,Male,45,5,,
1994,Female,44,5,,
1995,Female,55,4,,
1996,Female,41,2,,
1997,Female,37,4,,
1998,Female,44,2,,
1999,Male,38,2,,
2000,Female,22,2,,
2001,Male,47,3,,
2002,Female,49,5,,
2003,Male,25,4,,
2004,Male,38,4,,
2005,Female,48,5,,
2006,Female,59,5,,
2007,Male,22,4,,
2008,Male,58,4,,
2009,Male,60,5,,
2010,Male,50,1,,
2011,Male,54,4,,
2012,Male,53,4,,
2013,Male,27,2,,
2014,Male,42,4,,
2015,Male,54,3,,
2016,Female,55,2,,
2017,Other,42,2,,
2018,Female,58,1,,
2019,Male,35,2,,
2020,Male,59,1,,
2021,Female,37,3,,
2022,Female,27,5,,
2023,Male,29,5,,
2024,Female,48,2,,
2025,Female,22,5,,
2026,Female,50,4,,
2027,Male,30,4,,
2028,Female,59,1,,
2029,Female,39,4,,
2030,Male,45,2,,
2031,Male,33,4,,
2032,Female,36,1,,
2033,Male,54,5,,
2034,Male,44,1,,
2035,Female,29,1,,
2036,Female,58,1,,
2037,Male,37,1,,
2038,Female,22,4,,
2039,Male,22,5,,
2040,Female,39,3,,
2041,Male,35,1,,
2042,Female,44,4,,
2043,Female,24,3,,
2044,Female,46,1,,
2045,Female,59,1,,
2046,Male,49,1,,
2047,Female,25,3,,
2048,Female,36,5,,
2049,Female,23,2,,
2050,Male,40,3,,
2051,Female,52,5,,
2052,Female,39,1,,
2053,Female,48,4,,
2054,Female,32,2,,
2055,Female,56,2,,
2056,Other,42,4,,
2057,Other,50,3,,
2058,Female,43,4,,
2059,Female,29,4,,
2060,Female,52,3,,
2061,Female,44,4,,
2062,Female,55,1,,
2063,Female,27,2,,
2064,Female,47,2,,
2065,Male,22,3,,
2066,Male,25,2,,
2067,Female,26,5,,
2068,Male,45,2,,
2069,Female,44,1,,
2070,Male,42,4,,
2071,Female,41,1,,
2072,Female,45,2,,
2073,Male,49,4,,
2074,Male,51,5,,
2075,Male,31,2,,
2076,Female,43,5,,
2077,Female,44,4,,
2078,Other,31,2,,
2079,Female,51,1,,
2080,Male,52,4,,
2081,Female,22,3,,
2082,Male,43,3,,
2083,Male,48,2,,
2084,Male,55,4,,
2085,Male,23,1,,
2086,Female,37,2,,
2087,Male,25,4,,
2088,Female,22,5,,
2089,Male,36,3,,
2090,Female,37,1,,
2091,Male,48,4,,
2092,Male,48,5,,
2093,Female,38,5,,
2094,Female,58,5,,
2095,Male,43,1,,
2096,Male,55,4,,
2097,Female,35,1,,
2098,Male,47,1,,
2099,Other,27,5,,
2100,Female,37,3,,
2101,Other,51,4,,
2102,Female,54,2,,
2103,Female,38,3,,
2104,Male,30,4,,
2105,Male,43,3,,
2106,Female,47,3,,
2107,Female,38,4,,
2108,Female,57,4,,
2109,Male,55,5,,
2110,Male,48,2,,
2111,Male,60,1,,
2112,Male,57,2,,
2113,Male,38,1,,
2114,Male,58,3,,
2115,Female,36,2,,
2116,Female,46,4,,
2117,Female,53,2,,
2118,Female,22,2,,
2119,Other,42,3,,
2120,Male,25,4,,
2121,Male,43,5,,
2122,Male,51,4,,
2123,Male,34,1,,
2124,Male,32,5,,
2125,Male,58,4,,
2126,Male,54,1,,
2127,Male,48,3,,
2128,Female,41,5,,
2129,Other,52,2,,
2130,Other,51,2,,
2131,Female,22,4,,
2132,Other,45,5,,
2133,Male,25,3,,
2134,Female,22,5,,
2135,Female,27,5,,
2136,Female,27,5,,
2137,Male,56,3,,
2138,Male,48,4,,
2139,Other,39,1,,
2140,Female,58,5,,
2141,Female,55,3,,
2142,Female,55,2,,
2143,Male,22,3,,
2144,Female,23,1,,
2145,Male,53,4,,
2146,Male,35,4,,
2147,Female,42,3,,
2148,Female,60,5,,
2149,Male,45,3,,
2150,Male,50,3,,
2151,Female,41,3,,
2152,Female,44,4,,
2153,Male,46,1,,
2154,Female,53,3,,
2155,Male,57,3,,
2156,Female,27,1,,
2157,Male,34,1,,
2158,Male,41,3,,
2159,Male,40,1,,
2160,Female,35,5,,
2161,Male,52,1,,
2162,Female,59,2,,
2163,Female,46,4,,
2164,Male,50,4,,
2165,Female,33,5,,
2166,Female,52,3,,
2167,Male,53,3,,
2168,Male,41,1,,
2169,Male,58,3,,
2170,Male,49,3,,
2171,Female,26,5,,
2172,Female,37,5,,
2173,Male,54,1,,
2174,Other,30,2,,
2175,Male,44,1,,
2176,Female,39,3,,
2177,Male,40,5,,
2178,Male,29,5,,
2179,Male,57,1,,
2180,Male,39,3,,
2181,Male,55,5,,
2182,Male,54,3,,
2183,Female,49,2,,
2184,Male,41,5,,
2185,Male,36,4,,
2186,Male,54,3,,
2187,Male,27,4,,
2188,Female,37,5,,
2189,Male,34,5,,
2190,Female,58,3,,
2191,Female,39,1,,
2192,Female,28,5,,
2193,Male,44,5,,
2194,Female,36,5,,
2195,Female,51,2,,
2196,Male,27,5,,
2197,Male,33,4,,
2198,Male,48,4,,
2199,Male,49,2,,
2200,Male,46,3,,
2201,Male,35,3,,
2202,Female,56,4,,
2203,Male,40,1,,
2204,Male,44,2,,
2205,Male,39,2,,
2206,Male,24,4,,
2207,Female,38,4,,
2208,Other,48,2,,
2209,Male,40,4,,
2210,Male,52,5,,
2211,Female,56,2,,
2212,Female,32,2,,
2213,Male,52,2,,
2214,Male,33,2,,
2215,Male,38,2,,
2216,Male,60,5,,
2217,Female,44,2,,
2218,Female,36,5,,
2219,Male,37,3,,
2220,Female,41,3,,
2221,Male,56,2,,
2222,Male,52,2,,
2223,Female,55,2,,
2224,Female,22,4,,
2225,Male,39,4,,
2226,Female,30,2,,
2227,Male,22,4,,
2228,Male,49,3,,
2229,Other,28,5,,
2230,Female,56,2,,
2231,Female,34,1,,
2232,Male,26,2,,
2233,Female,47,4,,
2234,Male,30,5,,
2235,Male,28,1,,
2236,Male,52,2,,
2237,Male,37,3,,
2238,Male,27,5,,
2239,Female,58,4,,
2240,Male,46,1,,
2241,Male,58,3,,
2242,Female,38,3,,
2243,Other,49,5,,
2244,Male,34,1,,
2245,Male,57,4,,
2246,Female,29,3,,
2247,Male,28,3,,
2248,Male,49,5,,
2249,Male,46,5,,
2250,Male,58,5,,
2251,Male,46,1,,
2252,Male,42,3,,
2253,Male,27,3,,
2254,Male,50,3,,
2255,Male,52,3,,
2256,Male,48,2,,
2257,Male,49,1,,
2258,Female,25,3,,
2259,Female,29,5,,
2260,Female,40,4,,
2261,Female,56,1,,
2262,Male,50,1,,
2263,Female,50,2,,
2264,Male,37,1,,
2265,Male,41,5,,
2266,Male,55,1,,
2267,Male,45,4,,
2268,Female,37,1,,
2269,Male,59,1,,
2270,Female,57,2,,
2271,Female,51,4,,
2272,Male,43,3,,
2273,Male,28,2,,
2274,Other,32,5,,
2275,Female,60,3,,
2276,Male,31,3,,
2277,Male,48,1,,
2278,Male,25,3,,
2279,Male,56,4,,
2280,Female,38,1,,
2281,Male,48,3,,
2282,Female,51,2,,
2283,Male,57,4,,
2284,Male,43,5,,
2285,Male,46,4,,
2286,Male,45,2,,
2287,Male,25,3,,
2288,Female,59,5,,
2289,Male,31,4,,
2290,Male,51,1,,
2291,Female,42,4,,
2292,Female,24,5,,
2293,Male,31,5,,
2294,Female,33,3,,
2295,Other,56,4,,
2296,Male,55,2,,
2297,Female,54,1,,
2298,Female,42,3,,
2299,Male,57,2,,
2300,Male,33,4,,
2301,Female,56,1,,
2302,Female,36,1,,
2303,Female,41,5,,
2304,Male,40,5,,
2305,Female,36,2,,
2306,Male,48,4,,
2307,Male,38,3,,
2308,Male,27,5,,
2309,Male,25,2,,
2310,Male,35,4,,
2311,Male,28,4,,
2312,Female,23,4,,
2313,Male,36,1,,
2314,Male,33,2,,
2315,Female,46,1,,
2316,Male,31,4,,
2317,Female,36,4,,
2318,Female,48,1,,
2319,Male,40,1,,
2320,Female,45,3,,
2321,Male,33,4,,
2322,Male,53,2,,
2323,Male,57,5,,
2324,Female,43,2,,
2325,Female,46,2,,
2326,Female,45,2,,
2327,Male,43,5,,
2328,Male,30,2,,
2329,Female,22,2,,
2330,Female,28,4,,
2331,Female,39,2,,
2332,Male,57,3,,
2333,Female,56,5,,
2334,Male,53,1,,
2335,Male,56,3,,
2336,Male,36,4,,
2337,Male,50,3,,
2338,Male,33,4,,
2339,Male,52,5,,
2340,Female,24,4,,
2341,Female,37,5,,
2342,Male,49,2,,
2343,Male,44,5,,
2344,Female,47,1,,
2345,Male,23,5,,
2346,Male,58,3,,
2347,Female,36,5,,
2348,Female,54,3,,
2349,Male,47,4,,
2350,Male,26,1,,
2351,Female,57,2,,
2352,Female,48,2,,
2353,Male,29,5,,
2354,Male,32,1,,
2355,Female,28,1,,
2356,Male,58,5,,
2357,Male,33,2,,
2358,Female,59,2,,
2359,Other,58,2,,
2360,Female,51,5,,
2361,Male,36,2,,
2362,Female,60,3,,
2363,Female,59,5,,
2364,Female,24,1,,
2365,Male,43,3,,
2366,Male,37,2,,
2367,Male,38,4,,
2368,Male,45,2,,
2369,Female,26,1,,
2370,Female,39,4,,
2371,Female,26,4,,
2372,Male,24,1,,
2373,Female,58,2,,
2374,Female,53,1,,
2375,Female,49,1,,
2376,Female,59,5,,
2377,Other,42,2,,
2378,Male,57,2,,
2379,Female,59,3,,
2380,Female,45,3,,
2381,Female,25,4,,
2382,Male,60,3,,
2383,Male,54,5,,
2384,Female,42,4,,
2385,Male,31,5,,
2386,Female,41,5,,
2387,Female,38,4,,
2388,Female,56,5,,
2389,Other,58,1,,
2390,Female,33,2,,
2391,Male,28,3,,
2392,Male,50,1,,
2393,Male,48,3,,
2394,Male,41,4,,
2395,Male,53,5,,
2396,Male,29,5,,
2397,Male,32,4,,
2398,Male,33,2,,
2399,Male,42,1,,
2400,Female,58,5,,
2401,Female,56,3,,
2402,Other,56,2,,
2403,Male,56,2,,
2404,Male,46,2,,
2405,Male,35,4,,
2406,Male,60,5,,
2407,Female,32,3,,
2408,Male,55,5,,
2409,Male,58,3,,
2410,Male,29,2,,
